uniqueID,movie_name,video_url,video_title,channel,score,days_diff
7,Black Panther,https://www.youtube.com/watch?v=dxWvtMOGAhw,Black Panther Teaser Trailer [HD],Marvel Entertainment,0.75,-252
,,,,,,,
8,The Lion King,https://www.youtube.com/watch?v=4CbLXeGSDxg,The Lion King Official Teaser Trailer,Walt Disney Studios,1.0,-239
8,The Lion King,https://www.youtube.com/watch?v=7TavVZMewpY,The Lion King Official Trailer,Walt Disney Studios,1.0,-100
8,The Lion King,https://www.youtube.com/watch?v=GibiNy4d4gc,Carmen Twillie Lebo M. - Circle Of Life (Official Video from "The Lion King"),DisneyMusicVEVO,0.8,-1758
8,The Lion King,https://www.youtube.com/watch?v=niTj-M8V9IQ,The Lion King Official Trailer REACTION!!!,Bunnymon,1.0,-100
8,The Lion King,https://www.youtube.com/watch?v=O4uFSZNypaI,The Lion King | Official Trailer,Nat Geo WILD,1.0,-1
,,,,,,,
9,Avengers: Age of Ultron,https://www.youtube.com/watch?v=tmeOjFno6Do,Marvel's "Avengers: Age of Ultron" - Teaser Trailer (OFFICIAL),Marvel Entertainment,1.0,-191
9,Avengers: Age of Ultron,https://www.youtube.com/watch?v=JAUoeqvedMo,Marvel's Avengers: Age of Ultron - Trailer 3,Marvel Entertainment,0.8333333333333334,-58
9,Avengers: Age of Ultron,https://www.youtube.com/watch?v=P5iIPfNzj2o,Avengers: Age of Ultron Official Trailer #1 (2015 ) - Marvel Movie HD,Movieclips Action,1.0,-105
9,Avengers: Age of Ultron,https://www.youtube.com/watch?v=uLmntu8OH-I,Avengers: Age of Ultron - Teaser Trailer - Español Latino - HD,MxTrailers HD,0.8333333333333334,-190
9,Avengers: Age of Ultron,https://www.youtube.com/watch?v=MZoO8QVMxkk,New Avengers Trailer Arrives - Marvel's Avengers: Age of Ultron Trailer 2,Marvel Entertainment,0.8333333333333334,-109
,,,,,,,
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=aWzlQ2N6qqg,Marvel Studios' Doctor Strange in the Multiverse of Madness | Official Trailer,Marvel Entertainment,1.0,-82
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=Rt_UqUm38BI,Marvel Studios' Doctor Strange in the Multiverse of Madness | Official Teaser,Marvel Entertainment,0.8888888888888888,-135
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=NLTYw1s4e-8,Marvel Studios' Doctor Strange in the Multiverse of Madness | Dream,Marvel Entertainment,0.7777777777777778,-30
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=Rf8LAYJSOL8,Marvel Studios’ Doctor Strange in the Multiverse of Madness | Final Trailer,Marvel Entertainment,0.8888888888888888,-2
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=NPtPPNMLNPY,Doctor Strange in the Multiverse of Madness Official Trailer Music,AI Music,1.0,-75
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=Hb0k5NvatkQ,Doctor Strange Multiverse Madness photoshoot,Jake Ceja,0.4444444444444444,-1
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=D9AzGVmMVpk,DOCTOR STRANGE 2 EN EL MULTIVERSO DE LA LOCURA Tráiler 2 Español Latino (2022),SensaCine TRAILERS,0.3333333333333333,-82
10,Doctor Strange in the Multiverse of Madness,https://www.youtube.com/watch?v=5OjD7wEcX5I,Doctor Strange in the Multiverse of Madness - Official Trailer Reaction,Heroes Reforged,1.0,-82
,,,,,,,
11,Incredibles 2,https://www.youtube.com/watch?v=i5qOzqD9Rms,Incredibles 2 Official Trailer,Pixar,1.0,-63
11,Incredibles 2,https://www.youtube.com/watch?v=ZJDMWVZta3M,Incredibles 2 Official Teaser Trailer,Pixar,1.0,-209
